language,protocol,scenario,response_time_ms,response_size_bytes,status
Python,REST,Complex_Fetch,3.127607999886095,2422,200
Python,GraphQL,Complex_Fetch,62.704864999432175,2321,200
JS,REST,Simple_Fetch,2.587345999927493,2713,200
JS,GraphQL,Simple_Fetch,1.2415950004651677,75,200
Python,REST,Simple_Fetch,3.876539999509987,2714,200
Python,GraphQL,Simple_Fetch,2.9379529996731435,79,200
JS,REST,Complex_Fetch,1.8888880003942177,2713,200
JS,GraphQL,Complex_Fetch,1.6824510003061732,2229,200
Python,REST,Complex_Fetch,3.31332600035239,2714,200
Python,GraphQL,Complex_Fetch,61.09362799998053,1892,200
JS,REST,Simple_Fetch,2.2820449994469527,1873,200
JS,GraphQL,Simple_Fetch,1.3239899999462068,77,200
Python,REST,Simple_Fetch,3.7349260001064977,1874,200
Python,GraphQL,Simple_Fetch,3.289271000539884,81,200
JS,REST,Complex_Fetch,2.070037000521552,1873,200
JS,GraphQL,Complex_Fetch,1.6635560004942818,1501,200
Python,REST,Complex_Fetch,3.091370000220195,1874,200
Python,GraphQL,Complex_Fetch,59.45851500018762,1310,200
JS,REST,Simple_Fetch,2.9939879996163654,2066,200
JS,GraphQL,Simple_Fetch,1.648817999921448,77,200
Python,REST,Simple_Fetch,3.5831510003845324,2067,200
Python,GraphQL,Simple_Fetch,3.1006669996713754,74,200
JS,REST,Complex_Fetch,2.0485559998633107,2066,200
JS,GraphQL,Complex_Fetch,2.026595000643283,1715,200
Python,REST,Complex_Fetch,3.344784000546497,2067,200
Python,GraphQL,Complex_Fetch,59.65897099940776,307,200
JS,REST,Simple_Fetch,2.349821000279917,936,200
JS,GraphQL,Simple_Fetch,1.853361000030418,72,200
Python,REST,Simple_Fetch,3.5172480002074735,937,200
Python,GraphQL,Simple_Fetch,2.7572740000323392,74,200
JS,REST,Complex_Fetch,2.2122730006230995,936,200
JS,GraphQL,Complex_Fetch,2.0136310004090774,740,200
Python,REST,Complex_Fetch,3.0847980006001308,937,200
Python,GraphQL,Complex_Fetch,59.6082549991479,580,200
JS,REST,Simple_Fetch,2.8069070003766683,2885,200
JS,GraphQL,Simple_Fetch,1.6502710004715482,79,200
Python,REST,Simple_Fetch,3.0133540003589587,2886,200
Python,GraphQL,Simple_Fetch,3.8525449999724515,80,200
JS,REST,Complex_Fetch,1.8729780003923224,2885,200
JS,GraphQL,Complex_Fetch,2.070498000648513,2397,200
Python,REST,Complex_Fetch,3.0600910004068282,2886,200
Python,GraphQL,Complex_Fetch,59.72852000013518,1027,200
JS,REST,Simple_Fetch,2.3469460002161213,1789,200
JS,GraphQL,Simple_Fetch,2.9905720002716407,82,200
Python,REST,Simple_Fetch,3.6008240003866376,1790,200
Python,GraphQL,Simple_Fetch,2.6162599997405778,73,200
JS,REST,Complex_Fetch,1.8471299999873736,1789,200
JS,GraphQL,Complex_Fetch,2.4507500002073357,1447,200
Python,REST,Complex_Fetch,3.0197460000636056,1790,200
Python,GraphQL,Complex_Fetch,60.390810999706446,2205,200
JS,REST,Simple_Fetch,3.0142259993226617,2565,200
JS,GraphQL,Simple_Fetch,2.2152199999254663,78,200
Python,REST,Simple_Fetch,3.0718730004082317,2566,200
Python,GraphQL,Simple_Fetch,3.245809999498306,74,200
JS,REST,Complex_Fetch,2.3542190001535346,2565,200
JS,GraphQL,Complex_Fetch,2.4193509998440277,2105,200
Python,REST,Complex_Fetch,3.6236969999663415,2566,200
Python,GraphQL,Complex_Fetch,58.62707800042699,356,200
JS,REST,Simple_Fetch,2.5529320000714506,1866,200
JS,GraphQL,Simple_Fetch,2.4244410005849204,68,200
Python,REST,Simple_Fetch,2.804994000143779,1867,200
Python,GraphQL,Simple_Fetch,2.814281000610208,73,200
JS,REST,Complex_Fetch,3.1067789996086503,1866,200
JS,GraphQL,Complex_Fetch,2.3532069999419036,1536,200
Python,REST,Complex_Fetch,3.530011000293598,1867,200
Python,GraphQL,Complex_Fetch,59.28785500054801,1349,200
JS,REST,Simple_Fetch,2.3745079997752327,1975,200
JS,GraphQL,Simple_Fetch,1.5529689999311813,75,200
Python,REST,Simple_Fetch,3.542956000273989,1976,200
Python,GraphQL,Simple_Fetch,2.7678540000124485,77,200
JS,REST,Complex_Fetch,2.8458699998736847,1975,200
JS,GraphQL,Complex_Fetch,2.2151590001158183,1573,200
Python,REST,Complex_Fetch,3.5593669999798294,1976,200
Python,GraphQL,Complex_Fetch,62.71127699983481,1841,200
JS,REST,Simple_Fetch,2.3115990006772336,160,200
JS,GraphQL,Simple_Fetch,1.2160070000390988,75,200
Python,REST,Simple_Fetch,3.724195000359032,161,200
Python,GraphQL,Simple_Fetch,3.210993999346101,73,200
JS,REST,Complex_Fetch,2.806045999932394,160,200
JS,GraphQL,Complex_Fetch,2.2886970000399742,86,200
Python,REST,Complex_Fetch,3.567812999790476,161,200
Python,GraphQL,Complex_Fetch,61.194115999569476,1106,200
JS,REST,Simple_Fetch,3.0884440002409974,667,200
JS,GraphQL,Simple_Fetch,1.504116999967664,79,200
Python,REST,Simple_Fetch,3.7255380002534366,668,200
Python,GraphQL,Simple_Fetch,3.0459649997283123,78,200
JS,REST,Complex_Fetch,3.355666000061319,667,200
JS,GraphQL,Complex_Fetch,2.1531920001507387,506,200
Python,REST,Complex_Fetch,3.544338999745378,668,200
Python,GraphQL,Complex_Fetch,58.649460000196996,89,200
JS,REST,Simple_Fetch,3.465439999672526,1136,200
JS,GraphQL,Simple_Fetch,1.6467539999212022,74,200
Python,REST,Simple_Fetch,3.846193999379466,1137,200
Python,GraphQL,Simple_Fetch,3.1956659995557857,75,200
JS,REST,Complex_Fetch,2.507857000637159,1136,200
JS,GraphQL,Complex_Fetch,3.175517999807198,896,200
Python,REST,Complex_Fetch,3.3797099995354074,1137,200
Python,GraphQL,Complex_Fetch,59.64020499959588,741,200
JS,REST,Simple_Fetch,2.9107110003678827,904,200
JS,GraphQL,Simple_Fetch,2.274831000249833,78,200
Python,REST,Simple_Fetch,3.647401000307582,905,200
Python,GraphQL,Simple_Fetch,2.999669000018912,78,200
JS,REST,Complex_Fetch,2.1631709996654536,904,200
JS,GraphQL,Complex_Fetch,2.4487669998052297,704,200
Python,REST,Complex_Fetch,3.6872660002700286,905,200
Python,GraphQL,Complex_Fetch,62.88254799983406,995,200
JS,REST,Simple_Fetch,3.176791000441881,2191,200
JS,GraphQL,Simple_Fetch,1.7601370000193128,74,200
Python,REST,Simple_Fetch,3.9757469994583516,2192,200
Python,GraphQL,Simple_Fetch,2.856740999959584,73,200
JS,REST,Complex_Fetch,2.949423999780265,2191,200
JS,GraphQL,Complex_Fetch,2.1603960003631073,1786,200
Python,REST,Complex_Fetch,3.594883000005211,2192,200
Python,GraphQL,Complex_Fetch,62.467900999763515,1665,200
JS,REST,Simple_Fetch,3.455852999650233,1714,200
JS,GraphQL,Simple_Fetch,1.5833349998501944,80,200
Python,REST,Simple_Fetch,3.50753899965639,1715,200
Python,GraphQL,Simple_Fetch,2.612162999866996,78,200
JS,REST,Complex_Fetch,2.4961560002338956,1714,200
JS,GraphQL,Complex_Fetch,1.99272200006817,1369,200
Python,REST,Complex_Fetch,3.3515169998281635,1715,200
Python,GraphQL,Complex_Fetch,62.90338700000575,883,200
JS,REST,Simple_Fetch,3.2264029996440513,2480,200
JS,GraphQL,Simple_Fetch,1.646314000026905,73,200
Python,REST,Simple_Fetch,3.8786040004197275,2481,200
Python,GraphQL,Simple_Fetch,3.3563460001460044,72,200
JS,REST,Complex_Fetch,2.2554939996553003,2480,200
JS,GraphQL,Complex_Fetch,2.2118729993962916,2036,200
Python,REST,Complex_Fetch,3.2561979996899026,2481,200
Python,GraphQL,Complex_Fetch,60.38794500000222,972,200
JS,REST,Simple_Fetch,2.878932000385248,1587,200
JS,GraphQL,Simple_Fetch,1.6021499995986233,76,200
Python,REST,Simple_Fetch,3.193690999978571,1588,200
Python,GraphQL,Simple_Fetch,2.9257200003485195,88,200
JS,REST,Complex_Fetch,2.077822000501328,1587,200
JS,GraphQL,Complex_Fetch,2.0836029998463346,1269,200
Python,REST,Complex_Fetch,3.0149069998515188,1588,200
Python,GraphQL,Complex_Fetch,58.29392400028155,365,200
JS,REST,Simple_Fetch,2.86294200031989,2035,200
JS,GraphQL,Simple_Fetch,2.026937000664475,72,200
Python,REST,Simple_Fetch,3.006972000548558,2036,200
Python,GraphQL,Simple_Fetch,3.1013389998406637,73,200
JS,REST,Complex_Fetch,2.633623000292573,2035,200
JS,GraphQL,Complex_Fetch,2.4459920005028835,1629,200
Python,REST,Complex_Fetch,3.027019000001019,2036,200
Python,GraphQL,Complex_Fetch,58.25505099983275,1827,200
JS,REST,Simple_Fetch,2.7372559998184443,723,200
JS,GraphQL,Simple_Fetch,1.5273000008164672,75,200
Python,REST,Simple_Fetch,3.5127589999319753,724,200
Python,GraphQL,Simple_Fetch,2.601242000309867,74,200
JS,REST,Complex_Fetch,2.3836339996705647,723,200
JS,GraphQL,Complex_Fetch,1.7779709996830206,558,200
Python,REST,Complex_Fetch,2.8973070002393797,724,200
Python,GraphQL,Complex_Fetch,58.478619000197796,1439,200
JS,REST,Simple_Fetch,2.4890320000849897,2536,200
JS,GraphQL,Simple_Fetch,1.382739999826299,75,200
Python,REST,Simple_Fetch,3.026759000022139,2537,200
Python,GraphQL,Simple_Fetch,2.523386000575556,74,200
JS,REST,Complex_Fetch,1.9221600005039363,2536,200
JS,GraphQL,Complex_Fetch,1.826210000217543,2061,200
Python,REST,Complex_Fetch,3.11821100058296,2537,200
Python,GraphQL,Complex_Fetch,60.458326999651035,1521,200
JS,REST,Simple_Fetch,3.1473049994019675,1324,200
JS,GraphQL,Simple_Fetch,1.5542110004389542,78,200
Python,REST,Simple_Fetch,3.2250310005110805,1325,200
Python,GraphQL,Simple_Fetch,2.7866789996551233,72,200
JS,REST,Complex_Fetch,2.476339000168082,1324,200
JS,GraphQL,Complex_Fetch,1.8420300002617296,1052,200
Python,REST,Complex_Fetch,3.2027190000007977,1325,200
Python,GraphQL,Complex_Fetch,61.16511199979868,755,200
JS,REST,Simple_Fetch,2.5345679996462422,939,200
JS,GraphQL,Simple_Fetch,1.298852999752853,78,200
Python,REST,Simple_Fetch,3.417792000618647,940,200
Python,GraphQL,Simple_Fetch,4.148179000367236,71,200
JS,REST,Complex_Fetch,3.4039960000882274,939,200
JS,GraphQL,Complex_Fetch,1.9056990004173713,742,200
Python,REST,Complex_Fetch,3.3701420006764238,940,200
Python,GraphQL,Complex_Fetch,57.60934099998849,2194,200
JS,REST,Simple_Fetch,2.6165099998252117,2671,200
JS,GraphQL,Simple_Fetch,1.3714180004171794,82,200
Python,REST,Simple_Fetch,3.5761279996222584,2672,200
Python,GraphQL,Simple_Fetch,2.6981840001099044,79,200
JS,REST,Complex_Fetch,2.833587000168336,2671,200
JS,GraphQL,Complex_Fetch,2.2193869999682647,2189,200
Python,REST,Complex_Fetch,3.296104000583,2672,200
Python,GraphQL,Complex_Fetch,59.70573800004786,1666,200
JS,REST,Simple_Fetch,2.771270000266668,2353,200
JS,GraphQL,Simple_Fetch,1.491162000093027,71,200
Python,REST,Simple_Fetch,3.3173430001625093,2354,200
Python,GraphQL,Simple_Fetch,2.5344870000481023,80,200
JS,REST,Complex_Fetch,2.3713219998171553,2353,200
JS,GraphQL,Complex_Fetch,2.0441289998416323,1899,200
Python,REST,Complex_Fetch,3.534900999511592,2354,200
Python,GraphQL,Complex_Fetch,58.142140000200015,2394,200
JS,REST,Simple_Fetch,2.6920720001726295,2447,200
JS,GraphQL,Simple_Fetch,2.849597999556863,81,200
Python,REST,Simple_Fetch,3.5086620000583935,2448,200
Python,GraphQL,Simple_Fetch,2.5292770005762577,72,200
JS,REST,Complex_Fetch,2.12527100029547,2447,200
JS,GraphQL,Complex_Fetch,4.854323000472505,1988,200
Python,REST,Complex_Fetch,3.411870000491035,2448,200
Python,GraphQL,Complex_Fetch,60.06306700055575,1190,200
JS,REST,Simple_Fetch,3.279732999544649,2098,200
JS,GraphQL,Simple_Fetch,1.7188889996759826,76,200
Python,REST,Simple_Fetch,3.687396000714216,2099,200
Python,GraphQL,Simple_Fetch,2.7656399997795234,75,200
JS,REST,Complex_Fetch,2.6844379999602097,2098,200
JS,GraphQL,Complex_Fetch,1.9996649998574867,1695,200
Python,REST,Complex_Fetch,3.4163180007453775,2099,200
Python,GraphQL,Complex_Fetch,58.975570000256994,1501,200
JS,REST,Simple_Fetch,3.5768699999607634,162,200
JS,GraphQL,Simple_Fetch,1.3641549994645175,73,200
Python,REST,Simple_Fetch,3.5114469992549857,163,200
Python,GraphQL,Simple_Fetch,3.190966999682132,80,200
JS,REST,Complex_Fetch,2.5927460001184954,162,200
JS,GraphQL,Complex_Fetch,1.8762139998216298,84,200
Python,REST,Complex_Fetch,3.39047999932518,163,200
Python,GraphQL,Complex_Fetch,59.24861199946463,2013,200
JS,REST,Simple_Fetch,2.771800999653351,810,200
JS,GraphQL,Simple_Fetch,1.5055899993967614,77,200
Python,REST,Simple_Fetch,3.198270000211778,811,200
Python,GraphQL,Simple_Fetch,2.9596740005217725,75,200
JS,REST,Complex_Fetch,2.7904360003958573,810,200
JS,GraphQL,Complex_Fetch,1.8908920001194929,608,200
Python,REST,Complex_Fetch,3.0980729998191237,811,200
Python,GraphQL,Complex_Fetch,57.95746399962809,516,200
JS,REST,Simple_Fetch,2.4317240004165797,437,200
JS,GraphQL,Simple_Fetch,1.2454930001695175,81,200
Python,REST,Simple_Fetch,2.9811930007781484,438,200
Python,GraphQL,Simple_Fetch,2.5834289999693283,73,200
JS,REST,Complex_Fetch,2.9964619998281705,437,200
JS,GraphQL,Complex_Fetch,1.7410809996363241,319,200
Python,REST,Complex_Fetch,3.0897869992259075,438,200
Python,GraphQL,Complex_Fetch,61.08731600033934,520,200
JS,REST,Simple_Fetch,3.1859769997026888,2406,200
JS,GraphQL,Simple_Fetch,3.4093059994120267,72,200
Python,REST,Simple_Fetch,3.5615200004031067,2407,200
Python,GraphQL,Simple_Fetch,3.2617990000289865,79,200
JS,REST,Complex_Fetch,2.511714000320353,2406,200
JS,GraphQL,Complex_Fetch,2.652657999533403,1965,200
Python,REST,Complex_Fetch,3.201906999493076,2407,200
Python,GraphQL,Complex_Fetch,59.46295299963822,90,200
JS,REST,Simple_Fetch,3.30710399975942,1788,200
JS,GraphQL,Simple_Fetch,1.59840299966163,77,200
Python,REST,Simple_Fetch,3.4185029999207472,1789,200
Python,GraphQL,Simple_Fetch,3.8839750004626694,80,200
JS,REST,Complex_Fetch,2.915441000368446,1788,200
JS,GraphQL,Complex_Fetch,2.057554000202799,1418,200
Python,REST,Complex_Fetch,3.5965360002592206,1789,200
Python,GraphQL,Complex_Fetch,62.98594100007904,1766,200
JS,REST,Simple_Fetch,3.1438780006283196,971,200
JS,GraphQL,Simple_Fetch,1.603703000000678,74,200
Python,REST,Simple_Fetch,4.153969999606488,972,200
Python,GraphQL,Simple_Fetch,3.3745699993232847,79,200
JS,REST,Complex_Fetch,2.859436000107962,971,200
JS,GraphQL,Complex_Fetch,2.3066410003593774,766,200
Python,REST,Complex_Fetch,3.6153210003249114,972,200
Python,GraphQL,Complex_Fetch,60.178933999850415,472,200
JS,REST,Simple_Fetch,2.994888999637624,350,200
JS,GraphQL,Simple_Fetch,1.548008999634476,84,200
Python,REST,Simple_Fetch,3.5981390001325053,351,200
Python,GraphQL,Simple_Fetch,3.0197660007615923,72,200
JS,REST,Complex_Fetch,2.7559419995668577,350,200
JS,GraphQL,Complex_Fetch,1.957024999683199,228,200
Python,REST,Complex_Fetch,3.404867000426748,351,200
Python,GraphQL,Complex_Fetch,59.93836400011787,613,200
JS,REST,Simple_Fetch,2.973239000311878,143,200
JS,GraphQL,Simple_Fetch,1.632608000363689,75,200
Python,REST,Simple_Fetch,3.1157460007307236,144,200
Python,GraphQL,Simple_Fetch,2.809512000567338,71,200
JS,REST,Complex_Fetch,2.477470000485482,143,200
JS,GraphQL,Complex_Fetch,1.9082740000158083,86,200
Python,REST,Complex_Fetch,3.2260030002362328,144,200
Python,GraphQL,Complex_Fetch,63.746656000148505,895,200
JS,REST,Simple_Fetch,3.055402999962098,2571,200
JS,GraphQL,Simple_Fetch,2.265333000650571,81,200
Python,REST,Simple_Fetch,3.8436989998444915,2572,200
Python,GraphQL,Simple_Fetch,3.1635550003557,73,200
JS,REST,Complex_Fetch,2.864545000193175,2571,200
JS,GraphQL,Complex_Fetch,2.677544999642123,2080,200
Python,REST,Complex_Fetch,3.4727850006675,2572,200
Python,GraphQL,Complex_Fetch,58.59808300010627,2028,200
JS,REST,Simple_Fetch,3.2868460002646316,1263,200
JS,GraphQL,Simple_Fetch,1.7293490000156453,70,200
Python,REST,Simple_Fetch,3.5289799998281524,1264,200
Python,GraphQL,Simple_Fetch,2.690779999284132,77,200
JS,REST,Complex_Fetch,2.663769000719185,1263,200
JS,GraphQL,Complex_Fetch,1.8948489996546414,998,200
Python,REST,Complex_Fetch,3.4399830001348164,1264,200
Python,GraphQL,Complex_Fetch,60.46249599967268,1514,200
JS,REST,Simple_Fetch,2.9756430003544665,1988,200
JS,GraphQL,Simple_Fetch,1.9377790004000417,71,200
Python,REST,Simple_Fetch,3.5250320006525726,1989,200
Python,GraphQL,Simple_Fetch,2.984110000397777,84,200
JS,REST,Complex_Fetch,2.847392999683507,1988,200
JS,GraphQL,Complex_Fetch,2.8172459997222177,1609,200
Python,REST,Complex_Fetch,2.9992569998285035,1989,200
Python,GraphQL,Complex_Fetch,59.8273360001258,557,200
JS,REST,Simple_Fetch,3.3020250002664397,595,200
JS,GraphQL,Simple_Fetch,1.6603399999439716,78,200
Python,REST,Simple_Fetch,3.333182999995188,596,200
Python,GraphQL,Simple_Fetch,3.1188020002446137,75,200
JS,REST,Complex_Fetch,2.633893000165699,595,200
JS,GraphQL,Complex_Fetch,1.9554019991119276,431,200
Python,REST,Complex_Fetch,3.40262299960159,596,200
Python,GraphQL,Complex_Fetch,61.64177400023618,86,200
JS,REST,Simple_Fetch,2.768524999737565,1955,200
JS,GraphQL,Simple_Fetch,1.5613539999321802,70,200
Python,REST,Simple_Fetch,3.906506999555859,1956,200
Python,GraphQL,Simple_Fetch,3.1081910001375945,80,200
JS,REST,Complex_Fetch,2.384486000664765,1955,200
JS,GraphQL,Complex_Fetch,1.9601619997047237,1591,200
Python,REST,Complex_Fetch,3.179024000019126,1956,200
Python,GraphQL,Complex_Fetch,61.760896999658144,843,200
JS,REST,Simple_Fetch,2.995810999891546,157,200
JS,GraphQL,Simple_Fetch,1.6172289997484768,72,200
Python,REST,Simple_Fetch,3.265776999796799,158,200
Python,GraphQL,Simple_Fetch,2.7912380000998382,72,200
JS,REST,Complex_Fetch,2.8222959999766317,157,200
JS,GraphQL,Complex_Fetch,2.4033220006458578,83,200
Python,REST,Complex_Fetch,3.4339119993092027,158,200
Python,GraphQL,Complex_Fetch,59.54947500049457,2381,200
JS,REST,Simple_Fetch,3.171209999891289,1460,200
JS,GraphQL,Simple_Fetch,1.4604359994336846,72,200
Python,REST,Simple_Fetch,3.2376440003645257,1461,200
Python,GraphQL,Simple_Fetch,2.986894000059692,75,200
JS,REST,Complex_Fetch,2.4735830002100556,1460,200
JS,GraphQL,Complex_Fetch,2.01555500007089,1171,200
Python,REST,Complex_Fetch,2.963601000374183,1461,200
Python,GraphQL,Complex_Fetch,60.88760100010404,232,200
JS,REST,Simple_Fetch,2.855978999832587,2185,200
JS,GraphQL,Simple_Fetch,1.5304259995900793,79,200
Python,REST,Simple_Fetch,3.0615539999416796,2186,200
Python,GraphQL,Simple_Fetch,3.14767599957122,75,200
JS,REST,Complex_Fetch,2.4660480003149132,2185,200
JS,GraphQL,Complex_Fetch,2.0040139997945516,1761,200
Python,REST,Complex_Fetch,3.210973999557609,2186,200
Python,GraphQL,Complex_Fetch,60.8706400007577,1696,200
JS,REST,Simple_Fetch,2.9425519996948424,1390,200
JS,GraphQL,Simple_Fetch,1.495270999839704,81,200
Python,REST,Simple_Fetch,3.220803000658634,1391,200
Python,GraphQL,Simple_Fetch,2.9759139997622697,73,200
JS,REST,Complex_Fetch,3.189162999660766,1390,200
JS,GraphQL,Complex_Fetch,2.008941999520175,1102,200
Python,REST,Complex_Fetch,3.0788369995207177,1391,200
Python,GraphQL,Complex_Fetch,61.69197799954418,1410,200
JS,REST,Simple_Fetch,2.833396999449178,2439,200
JS,GraphQL,Simple_Fetch,1.6012989999580896,70,200
Python,REST,Simple_Fetch,2.9914629994891584,2440,200
Python,GraphQL,Simple_Fetch,2.9394860002867063,82,200
JS,REST,Complex_Fetch,2.777140999569383,2439,200
JS,GraphQL,Complex_Fetch,1.9317780006531393,1982,200
Python,REST,Complex_Fetch,3.077153000049293,2440,200
Python,GraphQL,Complex_Fetch,59.38332400000945,213,200
JS,REST,Simple_Fetch,3.103521999946679,2225,200
JS,GraphQL,Simple_Fetch,2.016077000007499,78,200
Python,REST,Simple_Fetch,3.0119210005068453,2226,200
Python,GraphQL,Simple_Fetch,2.57767800030706,75,200
JS,REST,Complex_Fetch,2.436253999803739,2225,200
JS,GraphQL,Complex_Fetch,1.912421999804792,1791,200
Python,REST,Complex_Fetch,2.9018350005571847,2226,200
Python,GraphQL,Complex_Fetch,58.2569340003829,711,200
JS,REST,Simple_Fetch,2.6780960006362875,1789,200
JS,GraphQL,Simple_Fetch,1.3300909995450638,82,200
Python,REST,Simple_Fetch,2.9561770006694132,1790,200
Python,GraphQL,Simple_Fetch,2.631880000080855,73,200
JS,REST,Complex_Fetch,2.9566780003733584,1789,200
JS,GraphQL,Complex_Fetch,1.9757000000026892,1447,200
Python,REST,Complex_Fetch,3.023463000317861,1790,200
Python,GraphQL,Complex_Fetch,59.79825099984737,2205,200
JS,REST,Simple_Fetch,2.7883020002263947,163,200
JS,GraphQL,Simple_Fetch,1.4999400000306196,75,200
Python,REST,Simple_Fetch,3.0989139995654114,164,200
Python,GraphQL,Simple_Fetch,2.9306489996088203,76,200
JS,REST,Complex_Fetch,2.4619510004413314,163,200
JS,GraphQL,Complex_Fetch,1.763933999427536,86,200
Python,REST,Complex_Fetch,3.2968449995678384,164,200
Python,GraphQL,Complex_Fetch,61.89184200047748,1709,200
JS,REST,Simple_Fetch,2.2894379999343073,687,200
JS,GraphQL,Simple_Fetch,1.2677350005105836,75,200
Python,REST,Simple_Fetch,3.6853229994449066,688,200
Python,GraphQL,Simple_Fetch,3.7930039998173015,78,200
JS,REST,Complex_Fetch,2.5310009996246663,687,200
JS,GraphQL,Complex_Fetch,1.9940740003221435,508,200
Python,REST,Complex_Fetch,3.069319000132964,688,200
Python,GraphQL,Complex_Fetch,60.212256999875535,89,200
JS,REST,Simple_Fetch,2.1017260005464777,1393,200
JS,GraphQL,Simple_Fetch,1.7417930002920912,79,200
Python,REST,Simple_Fetch,3.486921000330767,1394,200
Python,GraphQL,Simple_Fetch,2.9315609999684966,76,200
JS,REST,Complex_Fetch,2.7587679996941006,1393,200
JS,GraphQL,Complex_Fetch,2.275331999953778,1114,200
Python,REST,Complex_Fetch,3.0623860002378933,1394,200
Python,GraphQL,Complex_Fetch,58.90588000056596,1057,200
JS,REST,Simple_Fetch,2.2754120000172406,1147,200
JS,GraphQL,Simple_Fetch,1.6945440002018586,83,200
Python,REST,Simple_Fetch,3.151702999275585,1148,200
Python,GraphQL,Simple_Fetch,2.4716090001675184,79,200
JS,REST,Complex_Fetch,3.1162570003289147,1147,200
JS,GraphQL,Complex_Fetch,2.2858520005684113,923,200
